customer_id,monthly_charges,tenure_months,contract_type,churn_probability,risk_tier,predicted_churn,actual_churn
381,50.65,1,Month-to-month,0.5009,"Medium Risk
(30–60%)",1,1
382,64.8,72,Two year,0.0177,"Low Risk
(0–30%)",0,0
383,90.85,1,Month-to-month,0.852,"High Risk
(60–100%)",1,1
384,108.1,48,Two year,0.2162,"Low Risk
(0–30%)",0,0
385,19.95,11,Month-to-month,0.126,"Low Risk
(0–30%)",0,1
386,85.45,55,Month-to-month,0.3747,"Medium Risk
(30–60%)",0,1
387,54.75,42,One year,0.0853,"Low Risk
(0–30%)",0,0
388,90.4,44,Month-to-month,0.3602,"Medium Risk
(30–60%)",0,0
389,44.0,1,Month-to-month,0.518,"Medium Risk
(30–60%)",1,0
390,95.6,27,Month-to-month,0.4944,"Medium Risk
(30–60%)",0,0
391,84.8,27,Month-to-month,0.2451,"Low Risk
(0–30%)",0,0
392,44.3,2,Month-to-month,0.5706,"Medium Risk
(30–60%)",1,0
393,19.9,19,Month-to-month,0.0985,"Low Risk
(0–30%)",0,0
394,95.05,42,Month-to-month,0.5461,"Medium Risk
(30–60%)",1,0
395,90.05,66,Two year,0.0274,"Low Risk
(0–30%)",0,0
396,109.9,33,Month-to-month,0.3948,"Medium Risk
(30–60%)",0,0
397,73.95,34,Month-to-month,0.3025,"Medium Risk
(30–60%)",0,1
398,54.6,33,Month-to-month,0.2636,"Low Risk
(0–30%)",0,0
399,20.05,23,One year,0.0309,"Low Risk
(0–30%)",0,0
400,19.75,32,One year,0.0316,"Low Risk
(0–30%)",0,0
401,20.05,11,One year,0.0411,"Low Risk
(0–30%)",0,0
402,99.45,69,Month-to-month,0.3768,"Medium Risk
(30–60%)",0,1
403,55.9,68,One year,0.0309,"Low Risk
(0–30%)",0,0
404,19.7,20,Two year,0.0225,"Low Risk
(0–30%)",0,0
405,19.8,72,Two year,0.0175,"Low Risk
(0–30%)",0,0
406,95.4,60,One year,0.087,"Low Risk
(0–30%)",0,0
407,93.95,32,Month-to-month,0.4006,"Medium Risk
(30–60%)",0,0
408,19.9,1,Month-to-month,0.3946,"Medium Risk
(30–60%)",0,1
409,19.6,1,Month-to-month,0.3629,"Medium Risk
(30–60%)",0,1
410,81.35,3,Month-to-month,0.7879,"High Risk
(60–100%)",1,1
411,24.45,46,One year,0.0424,"Low Risk
(0–30%)",0,0
412,74.95,29,Month-to-month,0.4772,"Medium Risk
(30–60%)",0,0
413,87.35,51,Month-to-month,0.3352,"Medium Risk
(30–60%)",0,0
414,70.65,48,Month-to-month,0.2484,"Low Risk
(0–30%)",0,0
415,73.25,16,Month-to-month,0.281,"Low Risk
(0–30%)",0,0
416,98.7,70,Two year,0.0617,"Low Risk
(0–30%)",0,0
417,24.8,40,Two year,0.0199,"Low Risk
(0–30%)",0,0
418,83.3,22,Month-to-month,0.3613,"Medium Risk
(30–60%)",0,1
419,75.3,1,Month-to-month,0.7654,"High Risk
(60–100%)",1,1
420,24.3,5,Month-to-month,0.162,"Low Risk
(0–30%)",0,0
421,69.85,7,Month-to-month,0.503,"Medium Risk
(30–60%)",1,0
422,100.55,29,One year,0.1817,"Low Risk
(0–30%)",0,0
423,25.7,44,One year,0.0314,"Low Risk
(0–30%)",0,0
424,40.7,10,Month-to-month,0.1747,"Low Risk
(0–30%)",0,0
425,51.65,55,Month-to-month,0.1683,"Low Risk
(0–30%)",0,0
426,105.1,52,One year,0.287,"Low Risk
(0–30%)",0,0
427,85.95,10,Month-to-month,0.6112,"High Risk
(60–100%)",1,0
428,75.6,18,Month-to-month,0.3931,"Medium Risk
(30–60%)",0,0
429,58.25,68,One year,0.032,"Low Risk
(0–30%)",0,0
430,19.4,61,Month-to-month,0.065,"Low Risk
(0–30%)",0,1
431,65.2,72,Two year,0.0164,"Low Risk
(0–30%)",0,0
432,53.45,2,Month-to-month,0.2974,"Low Risk
(0–30%)",0,0
433,45.4,12,Month-to-month,0.2493,"Low Risk
(0–30%)",0,1
434,19.75,41,Two year,0.0268,"Low Risk
(0–30%)",0,0
435,44.45,26,Month-to-month,0.1511,"Low Risk
(0–30%)",0,0
436,20.85,36,One year,0.0328,"Low Risk
(0–30%)",0,0
437,114.05,72,Two year,0.0498,"Low Risk
(0–30%)",0,0
438,89.85,35,Month-to-month,0.3064,"Medium Risk
(30–60%)",0,0
439,55.05,1,Month-to-month,0.3874,"Medium Risk
(30–60%)",0,0
440,112.95,16,Month-to-month,0.5478,"Medium Risk
(30–60%)",1,0
441,101.55,49,Month-to-month,0.3642,"Medium Risk
(30–60%)",0,0
442,114.65,54,One year,0.2304,"Low Risk
(0–30%)",0,0
443,64.8,18,Month-to-month,0.244,"Low Risk
(0–30%)",0,0
444,80.4,36,Month-to-month,0.3273,"Medium Risk
(30–60%)",0,0
445,105.9,60,Month-to-month,0.449,"Medium Risk
(30–60%)",0,1
446,69.55,1,Month-to-month,0.717,"High Risk
(60–100%)",1,1
447,25.05,52,Two year,0.0183,"Low Risk
(0–30%)",0,0
448,94.75,8,Month-to-month,0.6863,"High Risk
(60–100%)",1,0
449,105.5,72,Two year,0.0343,"Low Risk
(0–30%)",0,0
450,24.7,64,One year,0.0279,"Low Risk
(0–30%)",0,0
451,69.75,22,Month-to-month,0.1424,"Low Risk
(0–30%)",0,0
452,60.2,60,Month-to-month,0.1122,"Low Risk
(0–30%)",0,0
453,81.05,28,Month-to-month,0.4348,"Medium Risk
(30–60%)",0,1
454,24.4,61,Two year,0.015,"Low Risk
(0–30%)",0,0
455,104.15,24,Month-to-month,0.6549,"High Risk
(60–100%)",1,0
456,92.9,28,One year,0.0865,"Low Risk
(0–30%)",0,0
457,80.8,30,Two year,0.0396,"Low Risk
(0–30%)",0,0
458,20.0,2,Month-to-month,0.188,"Low Risk
(0–30%)",0,0
459,75.1,1,Month-to-month,0.8462,"High Risk
(60–100%)",1,0
460,19.65,6,Month-to-month,0.1124,"Low Risk
(0–30%)",0,0
461,69.45,24,Month-to-month,0.2163,"Low Risk
(0–30%)",0,0
462,101.15,4,Month-to-month,0.7268,"High Risk
(60–100%)",1,1
463,99.8,7,Month-to-month,0.819,"High Risk
(60–100%)",1,1
464,116.05,72,Two year,0.0474,"Low Risk
(0–30%)",0,0
465,40.05,70,Two year,0.0497,"Low Risk
(0–30%)",0,0
466,102.1,64,Two year,0.135,"Low Risk
(0–30%)",0,0
467,89.7,72,One year,0.132,"Low Risk
(0–30%)",0,0
468,19.9,44,Two year,0.0168,"Low Risk
(0–30%)",0,0
469,55.95,13,Month-to-month,0.2603,"Low Risk
(0–30%)",0,1
470,20.65,17,One year,0.047,"Low Risk
(0–30%)",0,0
471,55.0,1,Month-to-month,0.6747,"High Risk
(60–100%)",1,1
472,70.05,9,Month-to-month,0.3129,"Medium Risk
(30–60%)",0,0
473,53.6,24,Month-to-month,0.0998,"Low Risk
(0–30%)",0,0
474,74.7,1,Month-to-month,0.7781,"High Risk
(60–100%)",1,1
475,80.25,24,Month-to-month,0.5178,"Medium Risk
(30–60%)",1,1
476,76.05,35,Month-to-month,0.2175,"Low Risk
(0–30%)",0,0
477,75.7,7,Month-to-month,0.191,"Low Risk
(0–30%)",0,0
478,96.1,5,Month-to-month,0.6914,"High Risk
(60–100%)",1,1
479,69.0,15,Month-to-month,0.2999,"Low Risk
(0–30%)",0,1
480,19.65,11,Two year,0.0227,"Low Risk
(0–30%)",0,0
481,45.3,48,Month-to-month,0.1795,"Low Risk
(0–30%)",0,1
482,81.45,20,Month-to-month,0.4838,"Medium Risk
(30–60%)",0,0
483,108.5,72,One year,0.1687,"Low Risk
(0–30%)",0,0
484,83.55,8,Month-to-month,0.6402,"High Risk
(60–100%)",1,1
485,84.5,72,Two year,0.0508,"Low Risk
(0–30%)",0,0
486,100.15,15,Month-to-month,0.723,"High Risk
(60–100%)",1,0
487,88.6,72,Two year,0.0336,"Low Risk
(0–30%)",0,0
488,52.55,0,Two year,0.0309,"Low Risk
(0–30%)",0,0
489,74.35,1,Month-to-month,0.8288,"High Risk
(60–100%)",1,1
490,104.8,63,Two year,0.1245,"Low Risk
(0–30%)",0,0
491,59.0,2,Month-to-month,0.5467,"Medium Risk
(30–60%)",1,0
492,74.4,2,Month-to-month,0.5153,"Medium Risk
(30–60%)",1,1
493,64.05,61,One year,0.0907,"Low Risk
(0–30%)",0,0
494,20.4,1,Month-to-month,0.3107,"Medium Risk
(30–60%)",0,0
495,43.75,22,One year,0.1821,"Low Risk
(0–30%)",0,1
496,60.9,28,Month-to-month,0.0857,"Low Risk
(0–30%)",0,0
497,19.8,70,Two year,0.0148,"Low Risk
(0–30%)",0,0
498,28.45,5,Month-to-month,0.4424,"Medium Risk
(30–60%)",0,1
499,99.7,12,Month-to-month,0.5779,"Medium Risk
(30–60%)",1,1
500,116.25,34,One year,0.2124,"Low Risk
(0–30%)",0,0
501,80.7,71,Two year,0.029,"Low Risk
(0–30%)",0,0
502,65.2,70,One year,0.0526,"Low Risk
(0–30%)",0,0
503,84.05,52,Month-to-month,0.1733,"Low Risk
(0–30%)",0,0
504,79.45,69,Two year,0.0235,"Low Risk
(0–30%)",0,0
505,94.1,20,Month-to-month,0.5904,"Medium Risk
(30–60%)",1,1
506,78.0,11,Month-to-month,0.5188,"Medium Risk
(30–60%)",1,0
507,94.2,2,Month-to-month,0.6943,"High Risk
(60–100%)",1,1
508,80.5,6,Month-to-month,0.6557,"High Risk
(60–100%)",1,1
509,19.85,1,Month-to-month,0.3421,"Medium Risk
(30–60%)",0,0
510,94.3,20,One year,0.147,"Low Risk
(0–30%)",0,0
511,106.45,61,Month-to-month,0.4411,"Medium Risk
(30–60%)",0,0
512,74.35,5,Month-to-month,0.7617,"High Risk
(60–100%)",1,1
513,105.45,56,Month-to-month,0.3502,"Medium Risk
(30–60%)",0,0
514,95.0,30,Month-to-month,0.2879,"Low Risk
(0–30%)",0,0
515,104.8,40,Month-to-month,0.3592,"Medium Risk
(30–60%)",0,1
516,54.3,28,One year,0.036,"Low Risk
(0–30%)",0,0
517,70.05,5,Month-to-month,0.5632,"Medium Risk
(30–60%)",1,0
518,75.2,27,Month-to-month,0.274,"Low Risk
(0–30%)",0,1
519,20.05,12,Month-to-month,0.1011,"Low Risk
(0–30%)",0,0
520,105.4,67,One year,0.2592,"Low Risk
(0–30%)",0,0
521,51.6,29,Month-to-month,0.3599,"Medium Risk
(30–60%)",0,0
522,85.5,55,Month-to-month,0.2271,"Low Risk
(0–30%)",0,0
523,75.6,23,Month-to-month,0.3029,"Medium Risk
(30–60%)",0,1
524,100.05,34,Month-to-month,0.5859,"Medium Risk
(30–60%)",1,1
525,91.25,52,One year,0.0849,"Low Risk
(0–30%)",0,0
526,115.75,72,Two year,0.0378,"Low Risk
(0–30%)",0,0
527,94.7,58,One year,0.0965,"Low Risk
(0–30%)",0,0
528,19.6,35,Two year,0.0162,"Low Risk
(0–30%)",0,0
529,99.9,56,Two year,0.081,"Low Risk
(0–30%)",0,0
530,21.1,24,Two year,0.0197,"Low Risk
(0–30%)",0,0
531,20.05,70,Two year,0.0132,"Low Risk
(0–30%)",0,0
532,79.95,2,Month-to-month,0.7241,"High Risk
(60–100%)",1,0
533,107.15,68,One year,0.1992,"Low Risk
(0–30%)",0,0
534,85.0,1,Month-to-month,0.8861,"High Risk
(60–100%)",1,1
535,89.55,12,Month-to-month,0.7332,"High Risk
(60–100%)",1,0
536,81.55,63,Month-to-month,0.2238,"Low Risk
(0–30%)",0,0
537,58.45,33,One year,0.0487,"Low Risk
(0–30%)",0,0
538,95.65,69,One year,0.1668,"Low Risk
(0–30%)",0,0
539,80.6,60,Two year,0.0294,"Low Risk
(0–30%)",0,0
540,113.1,72,Two year,0.0314,"Low Risk
(0–30%)",0,0
541,58.95,11,Month-to-month,0.3288,"Medium Risk
(30–60%)",0,0
542,19.55,1,Month-to-month,0.3238,"Medium Risk
(30–60%)",0,0
543,86.05,10,Month-to-month,0.6805,"High Risk
(60–100%)",1,1
544,45.55,13,Month-to-month,0.1705,"Low Risk
(0–30%)",0,1
545,78.95,34,One year,0.1654,"Low Risk
(0–30%)",0,0
546,86.3,39,Month-to-month,0.3253,"Medium Risk
(30–60%)",0,1
547,105.05,65,One year,0.2066,"Low Risk
(0–30%)",0,0
548,101.9,50,One year,0.1414,"Low Risk
(0–30%)",0,0
549,19.75,15,Month-to-month,0.0992,"Low Risk
(0–30%)",0,0
550,110.3,72,Two year,0.0539,"Low Risk
(0–30%)",0,0
551,115.6,72,Two year,0.0301,"Low Risk
(0–30%)",0,0
552,19.35,55,Two year,0.0152,"Low Risk
(0–30%)",0,0
553,25.6,23,Two year,0.0218,"Low Risk
(0–30%)",0,0
554,80.35,32,Month-to-month,0.3692,"Medium Risk
(30–60%)",0,1
555,68.75,56,One year,0.0617,"Low Risk
(0–30%)",0,0
556,19.9,1,Month-to-month,0.3218,"Medium Risk
(30–60%)",0,0
557,70.6,38,One year,0.0449,"Low Risk
(0–30%)",0,0
558,70.2,11,Month-to-month,0.447,"Medium Risk
(30–60%)",0,0
559,49.3,1,Month-to-month,0.5167,"Medium Risk
(30–60%)",1,0
560,107.25,56,One year,0.3202,"Medium Risk
(30–60%)",0,0
561,23.6,3,Month-to-month,0.1807,"Low Risk
(0–30%)",0,0
562,69.7,7,Month-to-month,0.1875,"Low Risk
(0–30%)",0,0
563,99.5,59,Two year,0.098,"Low Risk
(0–30%)",0,0
564,64.3,7,Month-to-month,0.2102,"Low Risk
(0–30%)",0,0
565,70.85,71,Two year,0.0187,"Low Risk
(0–30%)",0,0
566,101.9,15,One year,0.2192,"Low Risk
(0–30%)",0,0
567,73.5,71,Two year,0.0174,"Low Risk
(0–30%)",0,0
568,100.25,35,Month-to-month,0.5859,"Medium Risk
(30–60%)",1,1
569,40.4,11,One year,0.1121,"Low Risk
(0–30%)",0,0
570,19.25,60,Two year,0.0152,"Low Risk
(0–30%)",0,0
571,59.6,47,Two year,0.0507,"Low Risk
(0–30%)",0,0
572,64.9,11,One year,0.114,"Low Risk
(0–30%)",0,0
573,100.3,56,One year,0.2126,"Low Risk
(0–30%)",0,1
574,110.85,28,Month-to-month,0.53,"Medium Risk
(30–60%)",1,0
575,81.05,61,Two year,0.023,"Low Risk
(0–30%)",0,0
576,98.05,31,One year,0.1262,"Low Risk
(0–30%)",0,0
577,70.5,9,Month-to-month,0.5885,"Medium Risk
(30–60%)",1,0
578,94.55,35,Month-to-month,0.3639,"Medium Risk
(30–60%)",0,0
579,19.65,2,Month-to-month,0.1989,"Low Risk
(0–30%)",0,0
580,19.0,12,Month-to-month,0.0828,"Low Risk
(0–30%)",0,1
581,75.3,1,Month-to-month,0.5992,"Medium Risk
(30–60%)",1,1
582,89.2,4,Month-to-month,0.8178,"High Risk
(60–100%)",1,1
583,19.0,1,Month-to-month,0.3078,"Medium Risk
(30–60%)",0,0
584,20.0,3,Month-to-month,0.1629,"Low Risk
(0–30%)",0,0
585,85.7,1,Month-to-month,0.8923,"High Risk
(60–100%)",1,1
586,63.25,52,Two year,0.0352,"Low Risk
(0–30%)",0,0
587,20.1,5,One year,0.0406,"Low Risk
(0–30%)",0,0
588,99.15,72,Two year,0.0613,"Low Risk
(0–30%)",0,0
589,90.4,71,Two year,0.027,"Low Risk
(0–30%)",0,0
590,111.9,72,Two year,0.0661,"Low Risk
(0–30%)",0,0
591,24.9,46,One year,0.0368,"Low Risk
(0–30%)",0,0
592,83.5,63,Two year,0.0315,"Low Risk
(0–30%)",0,0
593,84.3,30,Month-to-month,0.2543,"Low Risk
(0–30%)",0,0
594,45.6,1,Month-to-month,0.504,"Medium Risk
(30–60%)",1,0
595,61.65,12,Month-to-month,0.1753,"Low Risk
(0–30%)",0,1
596,54.85,16,Two year,0.0292,"Low Risk
(0–30%)",0,0
597,65.55,4,Month-to-month,0.3006,"Medium Risk
(30–60%)",0,0
598,90.35,51,One year,0.1485,"Low Risk
(0–30%)",0,0
599,20.4,65,Two year,0.017,"Low Risk
(0–30%)",0,0
600,74.55,16,Month-to-month,0.3336,"Medium Risk
(30–60%)",0,0
601,19.95,2,One year,0.0426,"Low Risk
(0–30%)",0,0
602,74.25,66,One year,0.0669,"Low Risk
(0–30%)",0,0
603,108.65,46,Two year,0.1739,"Low Risk
(0–30%)",0,0
604,109.55,32,One year,0.2594,"Low Risk
(0–30%)",0,0
605,86.65,72,Two year,0.0201,"Low Risk
(0–30%)",0,0
606,81.0,38,Two year,0.0299,"Low Risk
(0–30%)",0,0
607,47.85,51,One year,0.0605,"Low Risk
(0–30%)",0,0
608,114.55,72,Two year,0.0317,"Low Risk
(0–30%)",0,0
609,105.25,65,Month-to-month,0.3474,"Medium Risk
(30–60%)",0,1
610,29.95,9,Month-to-month,0.4005,"Medium Risk
(30–60%)",0,1
611,65.0,9,Month-to-month,0.1192,"Low Risk
(0–30%)",0,1
612,20.55,66,Two year,0.0139,"Low Risk
(0–30%)",0,0
613,109.8,44,One year,0.2577,"Low Risk
(0–30%)",0,0
614,69.5,50,Two year,0.0504,"Low Risk
(0–30%)",0,0
615,48.85,15,Month-to-month,0.2099,"Low Risk
(0–30%)",0,0
616,25.25,8,Month-to-month,0.3519,"Medium Risk
(30–60%)",0,0
617,102.85,66,One year,0.2025,"Low Risk
(0–30%)",0,0
618,87.55,57,Month-to-month,0.1527,"Low Risk
(0–30%)",0,0
619,78.55,7,Month-to-month,0.6422,"High Risk
(60–100%)",1,0
620,34.55,10,Month-to-month,0.3548,"Medium Risk
(30–60%)",0,0
621,92.05,62,One year,0.0705,"Low Risk
(0–30%)",0,0
622,85.05,40,One year,0.1779,"Low Risk
(0–30%)",0,0
623,19.7,20,Two year,0.0202,"Low Risk
(0–30%)",0,0
624,20.0,7,Month-to-month,0.1233,"Low Risk
(0–30%)",0,1
625,95.15,25,Month-to-month,0.4512,"Medium Risk
(30–60%)",0,0
626,84.25,23,Month-to-month,0.4203,"Medium Risk
(30–60%)",0,0
627,104.6,66,One year,0.2058,"Low Risk
(0–30%)",0,0
628,111.65,72,Two year,0.0602,"Low Risk
(0–30%)",0,0
629,90.05,49,Month-to-month,0.2794,"Low Risk
(0–30%)",0,1
630,110.75,43,Month-to-month,0.3597,"Medium Risk
(30–60%)",0,1
631,55.0,46,Month-to-month,0.155,"Low Risk
(0–30%)",0,0
632,89.85,72,Two year,0.0148,"Low Risk
(0–30%)",0,0
633,20.35,10,One year,0.0412,"Low Risk
(0–30%)",0,0
634,54.55,40,One year,0.0809,"Low Risk
(0–30%)",0,0
635,105.5,65,Month-to-month,0.4001,"Medium Risk
(30–60%)",0,1
636,99.45,31,Two year,0.0862,"Low Risk
(0–30%)",0,0
637,70.9,68,Two year,0.0208,"Low Risk
(0–30%)",0,0
638,104.55,56,One year,0.2213,"Low Risk
(0–30%)",0,1
639,85.25,10,Month-to-month,0.7477,"High Risk
(60–100%)",1,1
640,25.4,68,Two year,0.0138,"Low Risk
(0–30%)",0,0
641,56.15,43,Month-to-month,0.2277,"Low Risk
(0–30%)",0,1
642,89.55,1,Month-to-month,0.8571,"High Risk
(60–100%)",1,1
643,89.85,49,One year,0.1538,"Low Risk
(0–30%)",0,0
644,25.25,15,Month-to-month,0.1704,"Low Risk
(0–30%)",0,0
645,94.55,20,Month-to-month,0.6595,"High Risk
(60–100%)",1,1
646,45.7,1,Month-to-month,0.5636,"Medium Risk
(30–60%)",1,1
647,69.65,50,One year,0.1088,"Low Risk
(0–30%)",0,0
648,89.5,2,Month-to-month,0.7363,"High Risk
(60–100%)",1,1
649,70.0,24,Month-to-month,0.2747,"Low Risk
(0–30%)",0,0
650,69.55,3,Month-to-month,0.5879,"Medium Risk
(30–60%)",1,1
651,74.6,1,Month-to-month,0.7554,"High Risk
(60–100%)",1,1
652,20.1,35,Two year,0.016,"Low Risk
(0–30%)",0,0
653,24.8,17,Month-to-month,0.1126,"Low Risk
(0–30%)",0,0
654,19.65,8,Month-to-month,0.1562,"Low Risk
(0–30%)",0,1
655,95.1,10,Month-to-month,0.5748,"Medium Risk
(30–60%)",1,0
656,88.85,68,Two year,0.0232,"Low Risk
(0–30%)",0,0
657,78.8,45,One year,0.0809,"Low Risk
(0–30%)",0,0
658,19.85,2,One year,0.044,"Low Risk
(0–30%)",0,1
659,20.35,37,Month-to-month,0.0827,"Low Risk
(0–30%)",0,0
660,24.25,4,Month-to-month,0.4668,"Medium Risk
(30–60%)",0,1
661,45.25,10,Month-to-month,0.231,"Low Risk
(0–30%)",0,0
662,20.05,1,Month-to-month,0.3366,"Medium Risk
(30–60%)",0,0
663,69.55,65,Two year,0.0297,"Low Risk
(0–30%)",0,0
664,19.5,57,Two year,0.0153,"Low Risk
(0–30%)",0,0
665,74.75,3,Month-to-month,0.5993,"Medium Risk
(30–60%)",1,0
666,69.65,2,Month-to-month,0.5539,"Medium Risk
(30–60%)",1,1
667,30.2,49,Month-to-month,0.2104,"Low Risk
(0–30%)",0,0
668,45.65,4,Month-to-month,0.3182,"Medium Risk
(30–60%)",0,1
669,57.8,70,Two year,0.0348,"Low Risk
(0–30%)",0,0
670,19.85,53,One year,0.0341,"Low Risk
(0–30%)",0,0
671,25.55,53,Two year,0.0166,"Low Risk
(0–30%)",0,0
672,75.05,1,Month-to-month,0.7951,"High Risk
(60–100%)",1,1
673,24.85,22,Month-to-month,0.1205,"Low Risk
(0–30%)",0,0
674,49.15,52,Month-to-month,0.352,"Medium Risk
(30–60%)",0,1
675,110.35,65,Two year,0.1758,"Low Risk
(0–30%)",0,0
676,24.55,48,One year,0.0383,"Low Risk
(0–30%)",0,0
677,34.7,2,Month-to-month,0.7049,"High Risk
(60–100%)",1,1
678,107.95,3,Month-to-month,0.7108,"High Risk
(60–100%)",1,0
679,81.4,45,Month-to-month,0.2576,"Low Risk
(0–30%)",0,0
680,80.0,1,Month-to-month,0.8068,"High Risk
(60–100%)",1,1
681,73.8,61,Two year,0.0343,"Low Risk
(0–30%)",0,0
682,64.4,3,Month-to-month,0.2236,"Low Risk
(0–30%)",0,0
683,103.75,40,One year,0.3154,"Medium Risk
(30–60%)",0,0
684,71.1,1,Month-to-month,0.7094,"High Risk
(60–100%)",1,0
685,49.9,1,Month-to-month,0.5357,"Medium Risk
(30–60%)",1,0
686,24.6,51,One year,0.0369,"Low Risk
(0–30%)",0,0
687,49.25,2,Month-to-month,0.4425,"Medium Risk
(30–60%)",0,1
688,30.1,52,One year,0.0585,"Low Risk
(0–30%)",0,0
689,83.4,51,Month-to-month,0.2823,"Low Risk
(0–30%)",0,0
690,20.45,1,Month-to-month,0.3532,"Medium Risk
(30–60%)",0,0
691,75.25,31,One year,0.0741,"Low Risk
(0–30%)",0,0
692,20.55,47,One year,0.0292,"Low Risk
(0–30%)",0,0
693,75.1,3,Month-to-month,0.6743,"High Risk
(60–100%)",1,1
694,20.05,22,One year,0.0435,"Low Risk
(0–30%)",0,0
695,20.65,1,Month-to-month,0.3653,"Medium Risk
(30–60%)",0,0
696,85.15,72,Two year,0.0447,"Low Risk
(0–30%)",0,0
697,50.15,3,Month-to-month,0.4566,"Medium Risk
(30–60%)",0,1
698,84.95,47,One year,0.1175,"Low Risk
(0–30%)",0,0
699,66.5,72,Two year,0.016,"Low Risk
(0–30%)",0,0
700,63.3,66,Two year,0.0507,"Low Risk
(0–30%)",0,0
701,83.15,35,Month-to-month,0.419,"Medium Risk
(30–60%)",0,0
702,84.9,29,Month-to-month,0.5386,"Medium Risk
(30–60%)",1,0
703,20.55,2,Month-to-month,0.2605,"Low Risk
(0–30%)",0,0
704,49.25,4,Month-to-month,0.294,"Low Risk
(0–30%)",0,0
705,79.85,25,Month-to-month,0.266,"Low Risk
(0–30%)",0,1
706,59.6,65,Two year,0.019,"Low Risk
(0–30%)",0,0
707,104.65,27,One year,0.3086,"Medium Risk
(30–60%)",0,0
708,75.3,29,Month-to-month,0.3132,"Medium Risk
(30–60%)",0,0
709,80.1,29,Month-to-month,0.2106,"Low Risk
(0–30%)",0,0
710,19.55,1,Month-to-month,0.3124,"Medium Risk
(30–60%)",0,1
711,81.0,20,Month-to-month,0.2878,"Low Risk
(0–30%)",0,0
712,24.7,58,Two year,0.0178,"Low Risk
(0–30%)",0,0
713,86.0,14,Month-to-month,0.3398,"Medium Risk
(30–60%)",0,0
714,25.4,72,Two year,0.0129,"Low Risk
(0–30%)",0,0
715,89.15,46,Month-to-month,0.2825,"Low Risk
(0–30%)",0,0
716,58.25,71,Two year,0.0238,"Low Risk
(0–30%)",0,0
717,85.65,32,Month-to-month,0.4088,"Medium Risk
(30–60%)",0,0
718,50.35,26,Month-to-month,0.2333,"Low Risk
(0–30%)",0,0
719,80.35,68,Month-to-month,0.2463,"Low Risk
(0–30%)",0,0
720,20.2,2,One year,0.0467,"Low Risk
(0–30%)",0,0
721,20.55,61,Two year,0.0123,"Low Risk
(0–30%)",0,0
722,85.95,4,Month-to-month,0.7764,"High Risk
(60–100%)",1,1
723,45.35,3,Month-to-month,0.4619,"Medium Risk
(30–60%)",0,1
724,94.5,33,Month-to-month,0.5596,"Medium Risk
(30–60%)",1,1
725,21.25,9,Month-to-month,0.1412,"Low Risk
(0–30%)",0,0
726,26.25,22,Two year,0.0228,"Low Risk
(0–30%)",0,0
727,80.85,5,Month-to-month,0.7015,"High Risk
(60–100%)",1,0
728,91.7,30,Month-to-month,0.3108,"Medium Risk
(30–60%)",0,1
729,74.2,65,Two year,0.0391,"Low Risk
(0–30%)",0,0
730,87.25,45,Month-to-month,0.3948,"Medium Risk
(30–60%)",0,1
731,20.35,5,Month-to-month,0.1284,"Low Risk
(0–30%)",0,0
732,75.5,25,Month-to-month,0.3771,"Medium Risk
(30–60%)",0,0
733,79.05,72,Two year,0.0231,"Low Risk
(0–30%)",0,0
734,90.15,27,Month-to-month,0.3611,"Medium Risk
(30–60%)",0,0
735,50.6,32,Month-to-month,0.1749,"Low Risk
(0–30%)",0,0
736,110.45,30,One year,0.2361,"Low Risk
(0–30%)",0,0
737,101.0,70,Two year,0.0444,"Low Risk
(0–30%)",0,0
738,79.35,42,Month-to-month,0.3448,"Medium Risk
(30–60%)",0,0
739,89.85,72,Two year,0.0276,"Low Risk
(0–30%)",0,0
740,65.0,47,Two year,0.0311,"Low Risk
(0–30%)",0,0
741,80.45,2,Month-to-month,0.5372,"Medium Risk
(30–60%)",1,0
742,98.55,10,Month-to-month,0.695,"High Risk
(60–100%)",1,1
743,24.1,61,Two year,0.0151,"Low Risk
(0–30%)",0,0
744,44.05,5,Month-to-month,0.3747,"Medium Risk
(30–60%)",0,0
745,110.8,72,Two year,0.0522,"Low Risk
(0–30%)",0,0
746,114.95,72,Two year,0.0371,"Low Risk
(0–30%)",0,0
747,75.05,3,Month-to-month,0.5583,"Medium Risk
(30–60%)",1,0
748,19.25,48,Two year,0.0175,"Low Risk
(0–30%)",0,0
749,90.05,63,One year,0.0761,"Low Risk
(0–30%)",0,0
750,56.7,27,Month-to-month,0.1326,"Low Risk
(0–30%)",0,0
751,80.15,70,Two year,0.033,"Low Risk
(0–30%)",0,0
752,71.35,7,Month-to-month,0.1528,"Low Risk
(0–30%)",0,0
753,20.25,0,Two year,0.0155,"Low Risk
(0–30%)",0,0
754,90.35,2,Month-to-month,0.4189,"Medium Risk
(30–60%)",0,0
755,98.55,20,Month-to-month,0.7136,"High Risk
(60–100%)",1,1
756,19.7,66,Two year,0.0143,"Low Risk
(0–30%)",0,0
757,19.85,3,Month-to-month,0.1572,"Low Risk
(0–30%)",0,0
758,85.9,15,Month-to-month,0.4305,"Medium Risk
(30–60%)",0,1
759,90.35,72,Two year,0.0148,"Low Risk
(0–30%)",0,0
760,20.8,1,Month-to-month,0.3107,"Medium Risk
(30–60%)",0,0
761,89.25,22,Month-to-month,0.4218,"Medium Risk
(30–60%)",0,1
